fu'esku	fu'e·sku	fuzme cusku	responsible + express	accuse	$c_1$ blames/holds responsible/accuses $f_1$ for action/state $f_2$ from authority $f_3$ to audience $c_3$ with expression medium  $c_4$.
jesyspa	jesy·spa	jesni spati	needle + plant	cactus	$s_1$ is a cactus of species $s_2$.
raltca	ral·tca	ralju tcadu	principal + city	capital	$x_1$ is a/the capital of $x_2$.
kelkubli	kel·kubli	kelci kubli	play + cube	dice	$ku_1$ is a die/are dice for game $x_2$ with surfaces/sides $ku_3$ (default 6).
tolkufra	tol·kufra	to'e kufra	polar opposite + comfort	awkward	$k_1$ feels discomfort/is uncomfortable with conditions/environmental property(ies) k2.
sairfa'o	sair·fa'o	sanmi fanmo	meal + end	dessert	$f_1=s_2$ is the dessert of meal $f_2=s_1$
xaskoi	xas·koi	xamsi korbi	sea + edge	beach	$k_1$ is a beach/coast of sea $xa_1=k_2$ on landmass $k_3$.
cibjgatai	cib·jga·tai	ci jganu tarmi	3 + angle + shape	triangle	$t_1$ is a triangle.
ctemidju	cte·midju	nicte midju	night + center	midnight	$m_1$ is the midnight of $n_2$ at location $n_3$.
radji'i	rad·ji'i	randa jinvi	yield + opine	accept	$x_1$ admits/accepts/acknowledges/allows/concedes/recognizes that $x_2$ is true about $x_3$ on grounds/under compelling evidence $x_4$
zanrai	zan·rai	zabna traji	favorable + best	best	$t_1=z_1$ is most favourable among set/range $t_4$ in property $z_2$ according to standard $z_3$.
ditcma	dit·cma	??? cmalu	??? + small	for a short time	$x_1$ takes a short time/has a short duration by standard $x_2$
nalzva	nal·zva	na'e zvati	scalar contrary + at	absent	$x_1$ is absent from $x_2$.
nalju'o	nal·ju'o	na'e djuno	scalar contrary + know	agnostic	$d1$ does not knows fact(s) $d2$ (du'u) about subject $d3$ by epistemology $d4$
degja'o	deg·ja'o	degji jarco	finger + show	point	$j_1=d_3$ points at / points to / shows the direction of $j_2$ (object/jevent) to audience $j_3$ with finger $d_1$
gungunma	gun·gunma	gunka gunma	work + jointly	project	$gunm_1$ is a project consisting of tasks $gunk_2$ done by $gunk_1$ with goal/objective $gunk_3$.
namkei	nam·kei	nabmi kelci	problem + play		$x_1=k_1=n_2$ [agent] tries to solve puzzle/enigma/riddle/charade $x_2=k_2=n_1$ in game/contest $x_3=n_3$
xlatce	xla·tce	xlali mutce	bad + extreme	terrible	$x_1$ is terrible for $x_2$ in aspect  $x_3$
trucu'u	tru·cu'u	turni cuntu	govern + affair	politics	$c_1$ is a political affair involving $c_2$
ki'otre	ki'o·tre	kilto mitre	1000 + meter	kilometer	$x_1$ is $x_2$ kilometres long in direction $x_3$ by standard $x_4$.
tergu'i	ter·gu'i	te gusni	3⇄1 + illumine	candle	$x_{1}$ is a light source which illuminates $x_{2}$ with light $x_{3}$.
titspi	tit·spi	titla spisa	sweet + piece	candy	$s_1=t_1$ is a sweet/candy/confect.
vi'ecpe	vi'e·cpe	vitke cpedu	attend + ask	invite	$c_1=v_2$ invites $ c_3=v_1$ to $v_2$ (place/event) in manner $c_4$.
clinoi	cli·noi	cilre notci	learn + message	instructional message	$n_1=c_4$ is an instructional message about $n_2=c_3$ with contents $c_2$ intended for audience $n_4=c_1$.
dzukla	dzu·kla	cadzu klama	walk + come		$c_1=k_1$ walks to $k_2$ from $k_3$ via route $k_4$ using limbs $k_5=c_3$ on surface $c_2$
selpre	sel·pre	se prenu	2⇄1 + people	persona	$p_2$ is the personality/persona exhibited by $p_1$.
lurdei	lur·dei	lunra djedi	lunar + full day	Monday	$x_1$ is Monday of week $x_2$ on calendar $x_3$.
jbixa'u	jbi·xa'u	jibni xabju	near + dwell	neighbor	$x_1$ is a neighbor of / lives close to / lives near to $x_2$
pamsi'u	pam·si'u	prami simxu	love + mutual	in love	$x_1$ love each other; $x_1$ are in love
plixauvla	pli·xau·vla	pilno xamgu valsi	use + beneficial + word	useful word	$v_1$ is a useful word meaning/causing $v_2=x_1=p_2$, a meaning which is useful to $x_2=p_1$ for purpose $p_3$, in language $v_3$
cladakyxa'i	cla·daky·xa'i	clani dakfu xarci	long + knife + arm	sword	$x_1=d_1=c_1$ is a sword / long knife weapon for use against $x_2=d_2$ by $x_3$ with blade of material $d_3$ long by standard $c_3$.
kamdu'o	kam·du'o	ka du	lambda + same identity as	equality relation	$x_1$ is the identity function/equality relation
kaxyje'u	kaxy·je'u	kanxe jetnu	conjunction + true	Logical AND	both statements $x_1$ (du'u) and $x_2$ (du'u) are true (logical conjunction)
pengau	pen·gau	penmi gasnu	meet + bring about	introduce	$g_1$ introduces $p_1$ to $p_2$  at/in location $p_3$.
cazyfau	cazy·fau	ca'a fasnu	actually is + event	actual	$f_1$ is actual (existing in act or reality, not just potentially).
bicysakta	bicy·sakta	bifce sakta	bee + sugar		$x_1=s_1$ is honey from flower $x_2=s_2$ of composition $x_3=s_3$.
calbra	cal·bra	canlu barda	space + big	voluminous	$x_1$ is voluminous by standard or relatively to $x_2$ (plural)
zifma'o	zif·ma'o	zifre cmavo	free + structure word	free word	$x_1$ is is a free word (word which can be freely inserted into or deleted from a sentence without making it ungrammatical), with meaning/function $x_2$ in usage (language) $x_3$
ziljmina	zil·jmina	zi'o jmina	nonexistent it + add	additional	$x_1$ is additional/extra to $x_2$, with result $x_3$
cmecau	cme·cau	cmene claxu	name + lack	anonymous	$x_1$ is anonymous to $x_2$; $x_1$ lacks a name to system/person $x_2$
vimstizu	vim·stizu	vikmi stizu	excrete + chair	toilet	$s_1$ is a toilet for $v_1$ to excrete $v_2$ from source $v_3$ via means/route $v_4$
micyxu'i	micy·xu'i	mikce xukmi	doctor + chemical	drug	$x_1$ is an instance/dose/quantity of medication/medicine/drug $x_2$ for treating ailment $m_3$.
cajypinfu	cajy·pinfu	canja pinfu	exchange + prisoner	hostage	$x_1$ is a hostage of / is held hostage by $x_2$
cabyku'e	caby·ku'e	cabna kuspe	concurrent + range	duration	$k_1=c_1$ ranges through time/has duration $k_2=c_2$.
nunkla	nun·kla	nu klama	event abstract + come	going	$n_1$ is a passage where goer $k_1$ comes/goes to destination $k_2$ from origin $k_3$ via route $k_4$ using means/vehicle $k_5$.
brogu'e	bro·gu'e	xebro gugde	Hebrew + country	Israel	$g_1$ is Israel with people $g_2$ and land $g_3$.
rukygu'e	ruky·gu'e	rusko gugde	Russian + country	Russia	$r_1=g_1$ is Russia
fekpre	fek·pre	fenki prenu	crazy + people	crazy	$x_1$ (person) is crazy/mad/frantic by standard $x_2$.
toldicra	tol·dicra	to'e dicra	polar opposite + interrupt	resume	$d_1$ (event) resumes/[continues/restarts] $d_2$ (object/event/process) due to quality $d_3$; $d_2$ starts again
selsnapra	sel·sna·pra	se sance cupra	2⇄1 + sound + produce	acoustic transducer	$c_1=s_1$ is a speaker/headphones/acoustic transducer producing sound/acoustic energy $c_2=s_2$ from signal/source $c_3$.
vistci	vis·tci	viska tutci	see + instrument	glasses	$t_1$ is an optical tool used by $v_1$ to see $v_2$.
celgunta	cel·gunta	cecla gunta	launcher + attack	shoot	$g_1$ (person/mass) attacks with a projectile weapon/shoots victim $g_2$ with goal/objective $g_3$ using launcher/gun $c_1$ which launches/fires/shoots projectile/missle $c_2$ propelled by propellant/propulsion $c_3$.
zvasto	zva·sto	zvati stodi	at + constant	immobile	$x_1$ is immobile/motionless; $x_1$ does not change in what is it's location
selyli'e	sely·li'e	se lidne	2⇄1 + lead	follow	$l_2$ follows $l_1$ in sequence $l_3$.
jintitnanba	jin·tit·nanba	djine titla nanba	ring + sweet + bread	donut	$n_1$ is a quantity of doughnut.
varkiclaflo'i	var·kic·laf·lo'i	vacri kicne lafti bloti	air + cushion + lift + boat	hovercraft	$x_1$ is a hovercraft for carrying $x_2$, propelled by $x_3$, riding on/lifted by $x_4$.
ju'odji	ju'o·dji	djuno djica	know + desire	wonder	$x_1$ wonders / wants to know what sumti satisfies the predicate $x_2$
viska'e	vis·ka'e	viska kakne	see + able	able to see	$k_1$ is sighted/able to see under conditions $k_3$ (event/state).
zdadi'u	zda·di'u	zdani dinju	nest + building	home	$x_1$ is a building that is the house/home/nest/den of/for $x_2$.
si'ercarvi	si'e·rca·rvi	snime ??? ???	snow + ??? + ???	to snow	$c_1=s_1$ snows to $c_2$ from $c_3$.
nolstizu	nol·stizu	nobli stizu	noble + chair	throne	$s_1$ is a throne/ceremonial chair used by noble/aristocratic/elite/high-born/titled in/under culture/society/standard $n_2$.
plivei	pli·vei	pilno vreji	use + record	log	$v_1$ is a log/record of data $v_2$ (nu/du'u) about $v_3=p_1$'s use of resource $p_2$ for purpose $p_3$ recorded in medium $v_4$.
le'avla	le'a·vla	lebna valsi	gain + word		$v_1$ is a loanword meaning $v_2$ in language $v_3$ based on foreign-language word $l_2$.
dicka'u	dic·ka'u	dikca kantu	electric + quantum	electron	$x_{1}$ is an electron.
samjavyfonxypliduskemjuglerci'analka'ebi'ojaxyja'e	sam·javy·fonxy·pli·dus·kem·jug·ler·ci'a·nal·ka'e·bi'o·jaxy·ja'e	skami ja fonxa pilno dukse ke jungo lerfu ciska na'e kakne binxo jai jalge	computer + tanru or + telephone + use + excess + start grouping + Chinese + character + write + scalar contrary + able + become + modal conversion + result	someone who becomes incapable of writing chinese characters as a result of extensive use of phones or computers	$x_1$ becomes incapable of writing characters $x_2$ of alphabet/writing system $x_3$, which is reflects chinese culture/languge/etc. in aspect $x_4$ and which represent $x_5$, on writing surface/medium $x_6$ with writing implement $x_7$ under conditions of being incapable $x_8$ under conditions of becoming incapable $x_9$, as a result of $x_1$ making excessive use of $x_{10}$ which is a computer for purpose $x_{11}$ or $x_{12}$ which is a phone connected to network $x_{13}$, used for purpose $x_{14}$, excessive by amount $x_{15}$.
cacklu	cac·klu	tcaci kulnu	custom + culture	custom	$k_1=t_1$ is a tradition/practice/custom of traditional culture $t_2=k_2$ under conditions $t_3$
daspu'i	das·pu'i	dasni punji	wear + place	put on	$x_1$ puts on $x_2$ (clothing) on $x_3$ (body part)
baucre	bau·cre	bangu certu	language + competent	language expert	$c_1$ is a language expert of language $c_2=b_1$.
tolsurla	tol·surla	to'e surla	polar opposite + relax	effort	$s_1$ expends effort/is actively/effortfully involved in doing/being $s_2$ (activity)
mradi'u	mra·di'u	marbi dinju	shelter + building	castle	$d_1=m_1$ is a castle/fortress/fort/citadel [defensive building/edifice] for protecting/sheltering $m_2$ from danger/threat $m_3$.
terpygau	terpy·gau	terpa gasnu	fear + bring about	frighten	$g_1$ frightens $t_1$ with/by  $t_2$ (event).
zvacpe	zva·cpe	zvati cpedu	at + ask	invite	$c_1$ requests/invites $z_1=c_3$ [to attend]/[be present at] $z_2$ (event/location) in manner/form $c_4$.
jimdei	jim·dei	jinme djedi	metal + full day	Friday	$x_1$ is Friday of week $x_2$ on calendar $x_3$.
ci'omle	ci'o·mle	citno melbi	young + beautiful	cute	$x_1$ is cute to $x_2$ in aspect $x_3$.
seltivni	sel·tivni	se tivni	2⇄1 + television	television program	$x_{1}$ is a program televised by $x_{2}$ via channel $x_{3}$ to television/receiver $x_{4}$.
djugei	dju·gei	sidju gleki	help + happy	happy	$x_1=g_1=s_1$ is happy/merry/gay about helping/assisting/aiding object/person $x_2=s_2$ to do/achieve/maintain event/activity $x_3=s_3$
noltruni'u	nol·tru·ni'u	nobli turni ninmu	noble + govern + woman	queen	$x_1$ is the queen of $x_2$ by standard $x_3$.
xunlo'u	xun·lo'u	xunre lorxu	red + fox	red fox	$x_1$ is a red fox (Vulpes vulpes) of type $x_2$
tercange	ter·cange	te cange	3⇄1 + farm	farmer	$c_1$ is a farmer/rancher, $c_2$ being the location of farm/ranch $c_1$, raising/producing $c_4$.
badzga	bad·zga	bandu zgana	defend + observe	watch over	$x_1$ watches over / looks out for $x_2$, protecting it from threat $x_3$
crelai	cre·lai	certu klani	competent + amount	rank	$x_1$ (person) has rank/skill level $x_2$ (li) in discipline/game/activity $x_3$
meckanpe	mec·kanpe	mleca kanpe	less + expect	underestimate	$x_1$ underestimates the value satisfying $x_2$ (ka/ni) by amount $x_3$, underestimated with likelihood $x_4$; $x_2$ (property) is satisfied by a number greater by amount $x_3$ than that expected by $x_1$ with likelihood $x_4$
datcme	dat·cme	drata cmene	other + name	alias	$c_1=d_1$ is an alias/nickname of $c_2$ used by $c_3$ instead of name $d_2$, differing from it by standard $d_3$.
cnikansa	cni·kansa	cinmo kansa	emotion + with	empathize	$x_1$ empathizes with $x_2$ in feeling $x_3$.
sibvidru	sib·vidru	sidbo vidru	idea + virus	meme	$v_1$ is an idea-carrying virus / meme / self-propagating idea capable of infecting / currently infecting $v_3=s_3$ with idea / concept / belief / opinion $s_1$ about thing / topic / subject $s_2$.
lecydo'i	lecy·do'i	lerci donri	late + daytime	afternoon	$d_1=l_1$ is the afternoon of day $d_2$ at location $d_3$.
mipyzga	mipy·zga	mipri zgana	secret + observe	snoop	$z_1$ spies/snoops on $z_2$ using senses/means $z_3$ under conditions $z_4$.
nuncti	nun·cti	nu citka	event abstract + eat	meal	$n_1$ is an event at which $c_1$ eat(s) $c_2$.
pairnu'i	pair·nu'i	pajni nutli	judge + neutral	fair	$x_1$ is  fair/just/equitable/impartial/unprejudiced/unbiased in judging/refereeing/arbitrating/determining/deciding matter $x_2$.
xumsle	xum·sle	xukmi selci	chemical + cell	molecule	$s_1$ is a molecule of chemical $x_2$.
zdifri	zdi·fri	zdile lifri	amusing + experience	have fun	$x_1=z_2=l_1$ has fun with $x_2=z_1=l_2$
cmarai	cma·rai	cmalu traji	small + best	smallest	$t_1=c_1$ is the smallest among set/range $t_4$ in property/dimension $c_2 $(ka).
falcru	fal·cru	farlu curmi	fall + let	drop	$c_1$ (agent) drops $f_1$ to $f_2$ from $f_3$.
rajycla	rajy·cla	sraji clani	vertical + long	high	$x_{1}$ is tall according to standard $x_{2}$.
nunpai	nun·pai	nu pajni	event abstract + judge	arbitration	$n_1$ is a trial/judgement/arbitration with judge/arbitrator/referee $p_1$ determining/deciding matter $p_2$.
xlarai	xla·rai	xlali traji	bad + best	worst	$t_1=x_1$ is the worst among set/range $t_4$ for $x_2$ by standard $x_3$.
pitnanba	pit·nanba	plita nanba	plane + bread	pizza	$n_1$ is a pizza with topping/ingredients $n_2$.
terjvi	ter·jvi	te jivna	3⇄1 + compete	competition	$x_1$ is a contest/competition between rival/opponent $x_2$ and participant/competitor $x_3$ with gain/prize $x_4$
fairgau	fair·gau	fatri gasnu	distribute + bring about	allocate	$x_1$ = $g_1$ [person/agent] distributes/allots/allocates/shares $x_2$ =$f_1$ among $x_3$ = $f_2$ with shares/portions $x_4$ =$f_3$.
xunblabi	xun·blabi	xunre blabi	red + white	pink	$b_1=x_1$ is pink.
nalcre	nal·cre	na'e certu	scalar contrary + competent	amateur	$c_1$ is lay (non-professional) in event/activity $c_2$ by standard $c_3$.
kelci'e	kel·ci'e	kelci ciste	play + system	game	$x_1$ is a game played by $x_2$ governed by rules $x_3$ interrelating game parts (physical or conceptual) $x_4$.
samta'a	sam·ta'a	skami tavla	computer + talk	chat	$t_1$ talks via computer to $t_2$ about $t_3$ in language $t_4$.
nalfadni	nal·fadni	na'e fadni	scalar contrary + ordinary	atypical	$f_1$ [member] is uncommon/atypical/unusual in property $f_2$ (ka) among members of $f_3$ (set).
fitytoltu'i	fity·tol·tu'i	friti to'e tugni	offer + polar opposite + agree	reject	$x_1$ rejects $x_2$ (offer, suggestion, proposal) from $x_3$.
veltcika	vel·tcika	ve tcika	4⇄1 + time of day	time zone	$x_1$ is the time zone where $x_2$ happens on day $x_3$ at time $x_4$.
camtoi	cam·toi	carmi troci	intense + attempt	effortfully	$c_1$ effortfully tries to do $t_2$ by method $t_3$, as perceived by $c_3$.
snasni	sna·sni	sance sinxa	sound + represent	acoustic signal	$x_1$ is a sound/acoustic signal, produced/emitted by $x_2$ and meaning $x_3$ to $x_4$ (listener).
cakcurnu	cak·curnu	calku curnu	shell + worm	clam	$x_1$ is a mollusk/clam/mussel/snail of species $x_2$.
samyzilkeikei	samy·zil·kei·kei	skami zi'o kelci kelci	computer + nonexistent it + play + play	play	$x_1$ plays with video game $x_2$.
mrena'u	mre·na'u	merli namcu	measure + number	real	$n_1$ is a real number.
filsmu	fil·smu	frili smuni	easy + meaning	clear	$s_1$ is easily understood/interpreted as the meaning of $s_2$ by (agent) $s_3$=$f_2$ under conditions $f_3$.
skospa	sko·spa	skori spati	cord + plant	vine	$x_1$ is a vine of genus/species/variety $x_2$.
selneimau	sel·nei·mau	se nelci zmadu	2⇄1 + fond + exceed	preferred	$n_2=z_1$ is liked more / preferred over $z_2$ by $n_1$ by margin $z_4$
zausku	zau·sku	zanru cusku	approve + express	praise	$c_1=z_1$ praises $z_2$ (object/event) for audience $c_3$ via expressive medium $c_4$.
klasazri	kla·sazri	klama sazri	come + operate	drive	$x_1=s_1=k_1$ drives $x_2=s_2=k_5$ to $x_3=k_2$ from $x_4=k_3$ via route $x_5=k_4$
selxanri	sel·xanri	se xanri	2⇄1 + imaginary	imagine	$xa_2$ imagines $xa_1$.
gentoldra	gen·tol·dra	gerna to'e drani	grammar + polar opposite + correct	grammatically incorrect	$x_1$ is grammatically incorrect in situation $x_2$ according to grammar $x_3$
snicne	sni·cne	sinxa cenba	represent + vary	variable	$x_1$ is a variable taking value $x_2$ under conditions $x_3$.
meizma	mei·zma	mei zmadu	cardinal selbri + exceed	more numerous	$x_1$ is more numerous than $x_2$; $x_1$ has a greater cardinality than $x_2$
xamgau	xam·gau	xajmi gasnu	funny + bring about	comedy	$g_1$ does/brings about event/state $g_2=xa_1$ which is funny/comical to $xa_2$ in property/aspect $xa_3$ (nu/ka).
lerbasysre	ler·basy·sre	lerfu basti srera	character + replace + err	make a typo	$s_1$ makes a typo, typing/writing letter $l_1=b_1$ in place of $l_1=b_2$ in word $b_3$ by standard $s_4$
brili'e	bri·li'e	bridi lidne	predicate + lead	prenex	$x_1$ is a prenex of bridi/predicate relationship $x_2$ with relation $x_3$ among arguments $x_4$.
zdilisri	zdi·lisri	zdile lisri	amusing + story	anecdote	$l_1=z_1$ is an anecdote/funny story/joke about plot/subject/moral $l_2$ by storyteller $l_1$ to audience $l_4=z_2$, amusing in aspect $x_5=z_3$.
ctununta'a	ctu·nun·ta'a	ctuca nu tavla	teach + event abstract + talk	lecture	$x_1=n_1=c_5$ is a lecture / an event of verbal teaching by $x_2=t_1=c_1$ to audience $x_3=t_2=c_2$ about subject $x_4=t_3=c_4$ in language $x_5=t_4$ with facts taught $x_6=c_3$.
dabytadji	daby·tadji	damba tadji	fight + method	fighting technique	$t_1$ is a fighting technique / martial art used under conditions $t_3$ by $d_1$.
mosysna	mosy·sna	mosra sance	friction + sound	fricative	$s_1$ is a fricative consonant with place of articulation $m_2=m_3$ and phonation $x_3$
cnixai	cni·xai	cinmo xrani	emotion + injure	hurt	$xr_1$ offends $xr_2=c_1$ affecting emotion $c_2$ (ka) about $c_3$ resulting in $xr_4$ (state).
crori'a	cro·ri'a	cortu rinka	pain + cause	cause pain	$r_1$ (event/state) hurts/causes pain for $x_2=c_1$ at locus $x_3=c_2$.
ckupra	cku·pra	cukta cupra	book + produce	publish	$cup_1$ publishes $cup_2=cuk_1$ by process $cup_3$.
